Production Line,Diameter (inches)
A,5.95001092
A,5.980055979
A,5.880251512
A,5.841408105
A,5.923935669
A,5.932298765
A,5.936423057
A,5.84362915
A,5.909400407
A,5.849987196
A,5.919480366
A,5.898353401
A,5.951159796
A,5.932522201
A,5.911904118
A,5.940651568
A,5.928650609
A,5.91174331
A,5.823096087
A,5.924454343
A,5.958901079
A,5.921918006
A,5.927194576
A,5.870988347
A,5.923939301
A,5.866042127
A,5.81553416
A,5.909608804
A,5.983814655
A,5.815175499
A,5.981341952
A,5.913317252
A,5.798719033
A,5.862914306
A,5.933878366
A,5.952217115
A,5.894112928
A,5.870621144
A,5.966869343
A,5.957799534
A,5.877002402
A,5.881015667
A,5.900332706
A,5.900355586
A,5.880811477
A,5.977659028
A,5.944369298
A,5.859964346
A,5.848046478
A,5.861573232
A,5.948796174
A,5.950964326
A,5.819215521
A,5.996500616
A,5.888220465
A,5.933010588
A,5.961342125
A,5.870466671
A,5.901757164
A,5.93112721
A,5.821749747
A,5.876918196
A,5.899571508
A,5.946014297
A,5.910395229
A,5.902142077
A,5.9249672
A,5.932460584
A,5.895925011
A,5.852292843
A,5.806789854
A,5.879407866
A,5.923828687
A,5.840893398
A,5.84427781
A,5.934766886
A,5.949379131
A,5.958234423
A,5.817236059
A,5.891174147
A,5.938330808
A,5.842133764
A,5.847873712
A,5.888961945
A,5.85917566
A,5.957795286
A,5.905696904
A,5.876298176
A,5.855511168
A,5.911137612
A,5.912161419
A,5.867443254
A,5.891111467
A,5.883850361
A,5.831763715
A,5.911700881
A,5.907755583
A,5.915825705
A,5.939509834
A,5.905997829
A,5.918663941
A,5.902706096
A,5.819297643
A,5.881407499
A,5.936005279
A,5.877931997
A,5.884618814
A,5.884681697
A,6.018892963
A,5.867806488
A,5.821338806
A,5.821608038
A,5.911210319
A,5.864158565
A,5.885616605
A,5.927413224
A,5.934736238
A,5.864900687
A,5.999936769
A,5.97863516
A,5.982171678
A,5.923392815
A,5.910556511
A,5.910601224
A,5.949011422
A,5.811169674
A,5.962764217
A,5.943612619
A,5.919099152
A,5.947423634
A,5.919914452
A,5.864690995
A,5.921145951
A,5.933156122
A,5.86091799
A,5.888039548
A,5.894255983
A,5.86716742
A,5.974966562
A,5.919245066
A,5.887405922
A,5.96859671
A,5.883701584
A,5.734149027
A,5.817315988
A,5.894047431
A,5.950933991
A,5.94673658
A,5.86988958
A,5.907989036
A,5.876241347
A,5.851523457
A,5.957524368
A,5.963830208
A,5.858498261
A,5.911164601
A,5.83993276
A,5.916512937
A,5.932738242
A,5.927205321
A,5.971326711
A,5.918720196
A,5.912119018
A,5.941573331
A,5.889815888
A,5.857890527
A,5.824244126
A,5.91654298
A,5.793876735
A,5.92146582
A,5.893783083
A,5.892294014
A,5.991110454
A,5.807491509
A,5.819025694
A,5.807841364
A,5.871624968
A,5.892261104
A,5.978690717
A,5.812633128
A,5.797491662
A,5.918806495
A,5.959107435
A,5.895943715
A,5.931367952
A,5.846244043
A,5.88573344
A,5.880406352
A,6.02263995
A,5.85472876
A,5.834287165
A,5.8886087
A,5.864137649
A,5.871409439
A,5.825456196
A,5.897451716
A,5.835135892
A,6.027073119
A,5.901556666
A,5.963563325
A,5.827324407
A,5.855612879
A,5.89439028
A,5.840658335
A,5.911290221
A,5.824484541
A,5.999122849
A,5.892561254
A,5.821426814
A,5.976276057
A,5.828741421
A,5.86856206
A,5.928413271
A,5.870653675
A,5.86970318
A,5.817860333
A,5.928527439
A,6.02762342
A,5.939459296
A,5.864772667
A,5.833465716
A,5.845385973
A,5.910026377
A,5.853442229
A,5.902726855
A,5.836881098
A,5.915807059
A,5.923306144
A,5.826805088
A,5.902851443
A,5.905883076
A,5.928585547
A,5.887753306
A,5.968892196
A,5.835334136
A,5.95314917
A,5.940203397
A,6.018955578
A,5.922593935
A,5.946704015
A,5.867024272
A,5.826339772
A,5.947610666
A,5.91138012
A,5.907578334
A,5.806887275
A,5.927572602
A,5.918547786
A,5.976624695
A,5.878446648
A,5.858718839
A,5.859091967
A,5.881896424
A,5.971959743
A,5.879049113
A,5.767254624
A,5.905513208
A,5.963886779
A,5.892852998
A,5.857607278
A,5.993956214
A,5.989502601
A,5.84923252
A,5.831721643
A,5.960116722
A,5.850628033
A,5.865247281
A,5.850080524
A,5.966218555
A,5.903625748
A,5.890629274
A,5.856875185
A,5.952244921
A,5.944494441
A,5.949544347
A,5.841201201
A,5.824170047
A,5.914877846
A,5.931152862
A,5.930863836
A,5.985406465
A,5.888286302
A,5.969317562
A,5.808283998
A,5.834564502
A,5.91901714
A,5.915624458
A,5.939376031
A,5.995618835
A,5.902413438
A,5.903046135
A,5.884349541
A,5.889752204
A,5.962353254
A,5.891410797
A,5.921701497
A,5.892114105
A,5.909220742
A,5.947625183
A,5.923539082
A,5.996968249
A,5.905621481
A,5.947682191
A,5.822441419
A,5.917715678
A,5.923308485
A,5.865446339
A,5.96766176
A,5.919411855
A,5.869926429
A,5.947663299
A,5.993484175
A,5.847476993
A,5.941638512
A,5.947340031
A,5.83965109
A,5.900953437
A,5.852541635
A,5.959840006
A,5.975610041
A,5.923009627
A,5.990069351
A,5.858529757
A,5.963505218
A,5.802400275
A,5.902551883
A,5.921293236
A,5.952856189
A,5.881110293
A,5.900511539
A,5.936617601
A,5.832665368
A,5.955270939
A,5.926547371
A,5.97849817
A,5.900335701
A,5.943395162
A,5.953377255
A,5.916677842
A,5.867269966
A,5.885058876
A,6.069410547
A,5.885465602
A,5.9392512
A,5.967095633
A,5.953950547
A,5.924341428
A,5.890424118
A,5.93166236
A,5.841551641
A,5.929176931
A,5.833273009
A,5.953656897
A,5.897483942
A,5.87087851
A,5.813537173
A,5.891340257
A,5.917395997
A,5.79795435
A,5.898308773
A,5.925423737
A,5.868215597
A,5.921153512
A,5.924434703
A,5.909919734
A,5.87759739
A,5.868170838
A,5.868965866
A,5.896602654
A,5.904162272
A,5.867183561
A,5.925530884
A,5.794937704
A,5.817264552
A,5.876681318
A,5.859669095
A,5.937615115
A,5.736124562
A,5.882341198
A,5.898972406
A,5.961073376
A,5.910691376
A,5.925270093
A,5.9112249
A,5.941255545
A,6.014223708
A,5.978416603
A,6.017849512
A,5.928412609
A,5.893586247
A,5.977683546
A,5.833875661
A,5.852892595
A,5.930675281
A,5.833347193
A,5.961396102
A,5.885354454
A,5.966607504
A,5.796900646
A,5.987667629
A,5.905737707
A,5.885080337
A,5.952592523
A,5.823230029
A,5.835484426
A,5.935360731
A,5.907365166
A,5.913259605
A,5.864195967
A,5.793316958
A,5.895226266
A,5.800230696
A,5.853034993
A,5.92913432
A,5.8755356
A,5.919606499
A,5.985786827
A,5.862005066
A,5.95542933
A,5.835983994
A,5.890325122
A,5.849806017
A,5.892962859
A,5.846057907
A,5.928013776
A,5.861332036
A,5.907384067
A,5.908117863
A,5.904145165
A,5.81932871
A,5.970880113
A,5.907074357
A,5.92996976
A,5.961137019
A,5.881984721
A,5.904211517
A,5.886040339
A,5.933956158
A,5.87561025
A,5.938720477
A,5.869670425
A,5.935336848
A,5.876441189
A,5.930367198
A,5.922024667
A,5.904025681
A,5.910729251
A,5.961574455
A,5.878371204
A,5.894722655
A,5.866023529
A,5.898921151
A,5.908729476
A,5.91384904
A,5.959474787
A,5.912705644
A,5.779652712
A,5.920056314
A,5.958127983
A,5.930726001
A,5.94680044
A,5.831856604
A,5.85231961
A,5.964520264
A,5.886467414
A,5.866437388
A,5.850535824
A,6.04296116
A,5.880400521
A,5.856074607
A,5.935690805
A,5.920190915
A,5.917868718
A,5.810174989
A,5.859363726
A,5.994408113
A,5.930914842
A,5.773470915
A,5.845444997
A,5.912676368
A,5.903567564
A,5.934823988
A,5.894670891
A,5.872108065
A,5.852858093
A,5.874237928
A,5.963583479
A,5.945737062
A,5.918792887
A,5.804749326
A,5.905076462
A,5.883724335
A,5.875664473
A,5.888094018
A,5.908984798
A,5.854152096
A,5.889937439
A,5.974550396
A,5.882432184
A,5.875900483
A,5.878202214
A,5.929967688
A,5.858508341
A,5.926462845
A,5.884780154
A,5.888607419
A,5.934527734
A,5.970208716
A,5.899408262
A,5.909842539
A,5.834506936
A,5.885027984
A,5.946785338
A,5.939297366
A,5.891639718
A,5.923601285
A,5.961302238
A,5.91960537
A,5.940500193
A,5.887111903
A,5.950093801
A,5.920362126
A,5.897121554
A,5.906224981
A,5.970021125
A,5.871139324
A,5.946418602
A,5.950963805
A,5.886110777
A,5.98779436
A,5.970630923
A,5.860609657
A,5.873303297
A,5.897092822
A,5.885996184
A,5.922961523
A,5.924192404
A,5.901932804
A,5.972605193
A,5.917322758
A,5.982645608
A,5.894433206
A,5.949707346
A,6.036396848
A,5.867745655
A,5.922793598
A,5.927454795
A,5.846284178
A,5.912594532
A,5.971441081
A,5.861505824
A,5.897479577
A,5.93251772
A,5.891437754
A,5.844306817
A,5.890749778
A,5.854611895
A,5.797753401
A,5.876276648
A,5.868131306
A,5.829065685
A,5.944208536
A,5.9078868
A,5.975192344
A,5.929718549
A,5.959387314
A,5.914436104
A,5.888980515
A,5.852107933
A,5.892024896
A,5.896155088
A,5.936931936
A,5.924086394
A,5.948993363
A,5.9132245
A,5.92897615
A,5.895179301
A,5.894059007
A,5.871132783
A,5.89808568
A,5.945797394
A,5.836242274
A,5.981009914
A,5.878175517
A,5.85643292
A,5.853245372
A,5.888344778
A,5.983497136
A,5.933611224
A,5.847388404
A,5.858075036
A,5.891052556
A,5.910086504
A,5.940330232
A,6.018986367
A,5.879396711
A,5.929303735
A,5.911773787
A,5.959231133
A,5.941046538
A,5.874304138
A,5.82928706
A,5.942901329
A,5.846501893
A,5.898439618
A,5.945230098
A,5.850859129
A,5.895943949
A,5.881587274
A,6.033067251
A,5.9039173
A,5.841539108
A,5.893606751
A,5.868619455
A,5.998114114
A,5.828981859
A,5.839593453
A,5.961062089
A,5.909464618
A,5.918783201
A,5.975013081
A,5.989223608
A,5.954777746
A,5.850619089
A,5.88295966
A,5.933698265
A,5.983806855
A,5.852916984
A,5.855583936
A,5.944578345
A,5.864519134
A,5.850799571
A,5.913522614
A,5.901172215
A,5.888202057
A,5.830762129
A,5.831307705
A,5.897999103
A,5.939308821
A,5.86947349
A,5.962329086
A,5.977956808
A,5.928414463
A,5.831169306
A,5.897998135
A,5.994338972
A,5.847655376
A,5.925660954
A,5.841778889
A,5.921116323
A,5.955061008
A,5.868534213
A,5.858353142
A,5.884309938
A,5.892990902
A,5.886885113
A,5.994153181
A,5.903140208
A,5.89927941
A,5.84604832
A,5.857614224
A,5.898594296
A,5.823081488
A,5.940618529
A,5.931053217
A,5.912136741
A,5.928037617
A,5.855286029
A,5.905697479
A,5.820585501
A,5.894002452
A,5.864808368
A,5.950489127
A,5.937185103
A,5.913973144
A,5.925313504
A,5.888391641
A,5.922071104
A,5.966050866
A,5.916596443
A,5.927889421
A,5.91395313
A,5.849374524
A,6.071841937
A,5.9317629
A,5.907890581
A,5.920351987
A,5.862443844
A,5.88196925
A,5.885969088
A,5.864069693
A,5.92635785
A,5.798963872
A,5.874813821
A,5.872223502
A,5.907932512
A,5.931704292
A,5.836305032
A,5.976629684
A,5.86760439
A,5.884818587
A,5.892600607
A,5.903933264
A,5.980086307
A,5.939819808
A,5.835029605
A,5.870034404
A,5.828658574
A,5.932892964
A,5.914987552
A,5.949263256
A,5.947547052
A,5.9197479
A,5.953899258
A,5.854813106
A,5.963803346
A,5.903166199
A,5.960681826
A,5.833430303
A,5.854649406
A,5.800540415
A,5.960565784
A,5.933706627
A,5.897179279
A,5.911417553
A,5.901833685
A,5.871508008
A,5.971910824
A,5.806719932
A,5.804268583
A,6.010287496
A,5.899767891
A,5.889179245
A,5.961830598
A,5.890758931
A,5.913114482
A,5.912310173
A,5.836253787
A,5.868027048
A,5.96556343
A,5.933385228
A,5.914357914
A,5.933618631
A,5.930162972
A,5.984811774
A,5.863798172
A,5.965374477
A,5.899474216
A,5.836330558
A,5.924491645
A,5.849555473
A,5.974154095
A,5.896386358
A,5.925413275
A,5.885143051
A,5.869311179
A,5.913459818
A,5.923313338
A,5.919463912
A,5.862338376
A,5.902468181
A,5.951068853
A,5.79745631
A,5.837424118
A,5.923692911
A,5.948518872
A,5.804497426
A,5.868443501
A,5.887498217
A,5.806106594
A,5.827592789
A,5.851619988
A,5.797895886
A,5.854228416
A,6.074823864
A,5.971332272
A,5.898132165
A,5.821117599
A,5.81246787
A,5.852762458
A,5.868059549
A,5.831335414
A,5.843297827
A,5.831722668
A,5.877799934
A,5.931765439
A,5.964164877
A,5.768140965
A,5.93438384
A,5.926997845
A,5.943126746
A,5.912755183
A,5.891855541
A,5.9912466
A,5.834006439
A,5.837806228
A,5.943888547
A,5.894777965
A,5.864444384
A,5.883062546
A,5.856557797
A,5.844942262
A,5.937475069
A,5.984952974
A,5.865767449
A,5.854179475
A,5.906779377
A,5.9840351
A,5.90226436
A,5.88656644
A,5.9351324
A,5.947567108
A,5.870754842
A,5.943224813
A,5.903205265
A,5.846703704
A,5.929692938
A,5.858539935
A,5.951822117
A,5.883519815
A,5.910684014
A,5.89815231
A,5.868716943
A,5.767760944
A,5.854864657
A,5.849311375
A,5.82585526
A,5.809509434
A,5.927327922
A,5.884564596
A,5.784407753
A,5.926359174
A,5.789185009
A,5.901150441
A,5.881842625
A,5.920072011
A,5.941233235
A,5.965274066
A,5.937481492
A,5.882857796
A,5.823185689
A,5.893050472
A,5.916469288
A,5.910849651
A,5.829388573
A,5.910436164
A,5.882524946
A,5.995304295
A,5.922173154
A,5.906964867
A,5.960074237
A,6.000163938
A,5.951912061
A,5.879899178
A,5.911376538
A,5.9287952
A,5.863821017
A,5.969891391
A,5.804220466
A,5.871188193
A,5.840812849
A,5.886105172
A,5.877515114
A,5.895070604
A,5.929550324
A,5.859854061
A,5.915042017
A,5.799538312
A,5.911346231
A,5.931685865
A,5.913693631
A,5.922616647
A,5.912224457
A,5.847209774
A,5.821361
A,5.858084894
A,5.899533188
A,5.817509432
A,5.84241892
A,5.837391955
A,5.899303842
A,5.939688435
A,5.840591537
A,5.823695186
A,5.896346441
A,5.774449796
A,5.910424738
A,5.826095737
A,5.848175438
A,5.839931012
A,5.863001085
A,5.977432667
A,5.90195743
A,5.896397849
A,5.916178352
A,5.834849862
A,5.949140419
A,5.924725667
A,5.808180916
A,5.815485568
A,5.863402927
A,5.897099509
A,5.964433055
A,5.969218931
A,5.895717657
A,5.870417056
A,5.948001926
A,5.947165685
A,5.976039482
A,5.904035463
A,5.849016691
A,5.824547567
A,5.91916157
A,5.871810309
A,5.871808009
A,5.852513636
A,5.850042179
A,5.903345618
A,5.888928187
A,5.908783777
A,5.872266934
A,5.915269553
A,5.991877873
A,5.873569691
A,5.899297157
A,5.964056123
A,5.881395403
A,5.91474639
A,5.88678984
A,5.823551554
A,5.939743859
A,5.944820633
A,5.880012854
A,5.915585964
A,5.923269606
A,5.912687146
A,5.972830728
A,5.971468223
A,5.949174377
A,5.779052682
A,5.920909062
A,5.981958603
A,5.822368404
A,5.874718911
A,5.878804011
A,5.879327574
A,5.887203201
A,5.893406477
A,5.867424749
A,5.964830102
A,5.87659844
A,5.912376759
A,5.915668788
A,5.825106659
A,5.872146164
A,5.945466722
A,5.845862749
A,5.950533756
A,5.871473689
A,5.93003553
A,5.892064331
A,5.932024115
A,5.832676551
A,5.867796951
A,5.858576605
A,6.010981274
A,5.951367992
A,5.939770593
A,5.914032524
A,5.872696109
A,5.918835997
A,5.954577238
A,5.937392521
A,5.922686119
A,5.92563915
A,5.832263791
A,5.818236388
A,5.914130303
A,5.908020638
A,5.788488536
A,5.855583098
A,5.843317629
A,5.985384743
A,6.011042031
A,5.87053009
A,5.824269606
A,5.904130912
A,5.835969493
A,5.910597762
A,5.803503929
A,5.909012235
A,5.894327655
A,5.935564813
A,5.925839815
A,5.853005807
A,6.005862024
A,5.864237596
A,5.880298076
A,5.92106204
A,5.896174361
A,5.92847606
A,5.934333108
A,5.854587303
A,5.850828189
A,5.805297488
A,5.824513707
A,5.918566064
A,5.877812371
A,5.865997219
A,5.885369117
A,5.935007925
A,5.886138081
A,5.918579876
A,5.896979387
A,5.910812423
A,5.953363198
A,5.833895821
A,5.970176859
A,5.817650859
A,5.813638182
A,5.957986851
A,5.827388956
A,5.96438507
A,5.910784817
A,5.885478307
A,5.86283577
A,5.990792833
A,5.830271367
A,6.006643175
A,5.871192893
A,5.963150964
A,5.960345775
A,5.8607133
A,5.969052318
A,5.928908374
A,5.918376496
A,5.910181975
A,5.755695344
A,5.88363427
A,5.798457549
A,5.867025739
A,5.874749147
A,5.787830231
A,5.90815144
A,5.882993342
A,5.895051092
A,5.811713766
A,5.814934767
A,5.983060639
A,5.974987366
A,5.974046331
A,5.953417702
A,5.974023326
A,5.988765108
A,5.798596919
A,5.824607467
A,5.934204665
A,5.937845334
A,5.904082176
A,5.91005503
A,5.943647325
A,5.823583422
A,5.872678766
A,5.852648069
A,5.955228638
A,5.881771843
A,5.918035166
A,5.886579112
A,5.928699512
A,6.010837139
A,5.915017371
A,5.816958751
A,5.822587501
A,5.830650231
A,5.94311673
A,5.883032262
A,5.869392476
A,5.87687651
A,5.923846219
A,5.892445455
A,5.933839057
A,5.919229573
A,5.906150813
A,5.928431673
A,5.889612275
A,5.91526673
A,5.888413668
A,5.861516451
A,5.836716018
A,5.886723226
A,5.938091303
A,5.828523895
A,5.93988515
A,5.917149971
A,5.991522233
A,5.891468447
A,5.927565742
A,5.840760884
A,5.931304524
A,5.931844632
A,6.014721354
A,5.898278124
A,5.87040253
A,5.908684759
A,5.900824491
A,5.897830545
A,5.863831963
A,5.884758154
A,5.949118415
A,5.880748544
A,5.897838066
A,5.938774025
A,5.891848265
A,5.829586464
A,5.972293807
A,5.836146856
A,5.850422558
A,5.923227208
A,5.850474487
A,5.840186143
A,5.857834831
A,5.922160424
A,5.903200825
A,5.880741133
A,6.004243657
A,5.929735808
A,5.888984251
A,5.852125209
A,5.908771038
A,5.921550978
A,5.820395334
A,5.95724901
A,5.906273583
A,5.909030817
A,5.936698392
A,5.899051676
A,5.838395324
A,5.959308989
A,5.960948761
A,5.857805213
A,5.895082938
A,5.827521119
A,5.99016469
A,5.885822325
A,5.929913858
A,5.880097836
A,5.92417101
A,5.91751479
A,5.974554977
A,5.840311316
A,5.833729296
A,5.918614401
A,5.88569085
A,5.880600439
A,5.864643986
A,5.909702105
A,5.861417956
A,5.8467194
A,5.893503686
A,5.767805229
A,5.844548734
A,5.908913587
A,5.93575869
A,5.885430415
A,5.871693533
A,5.850763465
A,5.90877989
A,5.876596992
A,5.827122006
A,5.953793562
A,5.97311806
A,5.976695651
A,5.941412287
A,5.895960813
A,5.911033369
A,5.850360682
A,5.788965698
A,5.848445747
A,5.758581939
A,5.890803546
A,5.89887098
A,5.986456702
A,5.89115242
A,5.811670883
A,5.873107316
A,5.896301329
A,5.935521257
A,5.917902102
A,5.939651713
A,5.906356387
A,5.919002471
A,5.845303176
A,5.904131168
A,5.926792934
A,5.932733201
A,5.852593261
A,5.952456779
A,5.941470267
A,5.897611147
A,5.873771219
A,5.903744911
A,5.875312335
A,5.919135561
A,5.862306384
A,5.853364674
A,5.82054743
A,5.96125544
A,5.884965689
A,5.941274586
A,5.774470022
A,5.916509619
A,5.881049289
A,5.879519944
A,6.054148202
A,5.746694035
A,6.007804714
A,5.940051196
A,5.805170384
A,5.947520775
A,5.938893616
A,5.909788198
A,5.865267736
A,5.830441764
A,5.851096485
A,5.874454934
A,5.974093753
A,5.880528631
A,5.922609669
A,5.980903975
A,5.898117206
A,5.908064691
A,5.916656846
A,5.932974818
A,5.885096977
A,5.955319107
A,5.91959796
A,5.881839565
A,5.843480797
A,5.961164105
A,5.899433196
A,5.906775798
A,5.894561035
A,5.887033447
A,5.830625305
A,5.877649937
A,5.951522953
A,5.863573631
A,5.891242476
A,5.839626989
A,5.913461007
A,5.906814281
A,5.909503246
A,5.889397943
A,5.846678643
A,5.935944493
A,5.906217917
A,5.901838484
A,5.982895969
A,5.774652659
A,5.891579329
A,5.986802234
A,5.936607339
A,5.895059589
A,5.890342928
A,5.846993467
A,5.877505137
A,6.008187256
A,5.88018751
A,5.898612551
A,5.870596174
A,5.855249257
A,5.973874182
A,5.86581089
A,6.014186031
